decoding,alpha,t0,frac_masked,frac_correct,frac_errors
greedy,3.0,0.08,0.080078125,0.9767343997955322,0.023265624418854713
greedy,3.0,0.1,0.099609375,0.9708945155143738,0.029105469584465027
greedy,3.0,0.12,0.1201171875,0.9646152257919312,0.03538476675748825
greedy,3.0,0.14,0.1396484375,0.9585087895393372,0.04149121046066284
greedy,3.0,0.16,0.16015625,0.9523203372955322,0.04767968878149986
greedy,3.0,0.18,0.1796875,0.945809543132782,0.05419043079018593
greedy,3.0,0.2,0.2001953125,0.9393847584724426,0.060615234076976776
greedy,3.0,0.22,0.2197265625,0.9328945279121399,0.06710547208786011
greedy,3.0,0.24,0.240234375,0.9261357188224792,0.07386425882577896
greedy,3.0,0.26,0.259765625,0.9195234179496765,0.0804765596985817
greedy,3.0,0.28,0.2802734375,0.9128486514091492,0.08715136349201202
greedy,3.0,0.3,0.2998046875,0.9055469036102295,0.0944531261920929
greedy,3.0,0.32,0.3203125,0.898193359375,0.101806640625
greedy,3.0,0.34,0.33984375,0.8910986185073853,0.10890136659145355
greedy,3.0,0.36,0.3603515625,0.8837968707084656,0.11620312184095383
greedy,3.0,0.38,0.3798828125,0.8768691420555115,0.12313085794448853
greedy,3.0,0.4,0.400390625,0.8688427805900574,0.13115721940994263
greedy,3.0,0.42,0.419921875,0.8612021207809448,0.1387978494167328
greedy,3.0,0.44,0.4404296875,0.8534882664680481,0.1465117186307907
